province,year,track,schoolName,minScore
北京,2023,综合类,首都医科大学,447
北京,2024,综合类,首都医科大学,495
北京,2025,综合类,首都医科大学,519
北京,2023,综合类,首都师范大学,425
北京,2024,综合类,首都师范大学,433
北京,2025,综合类,首都师范大学,519
北京,2023,综合类,首都师范大学科德学院,325
北京,2024,综合类,首都师范大学科德学院,373
北京,2025,综合类,首都师范大学科德学院,430
北京,2023,综合类,首都经济贸易大学,367
北京,2024,综合类,首都经济贸易大学,441
北京,2025,综合类,首都经济贸易大学,518
北京,2024,综合类,首都经济贸易大学密云分校,120
北京,2025,综合类,首都经济贸易大学密云分校,120
北京,2023,综合类,首钢工学院,455
北京,2024,综合类,首钢工学院,120
北京,2025,综合类,首钢工学院,120
吉林,2023,历史类,东北师范大学,554
吉林,2023,历史类,东北电力大学,480
吉林,2023,历史类,北华大学,476
吉林,2023,历史类,吉林交通职业技术学院,289
吉林,2023,历史类,吉林体育学院,341
吉林,2023,历史类,吉林农业大学,480
吉林,2023,历史类,吉林农业科技学院,460
吉林,2023,历史类,吉林动画学院,435
吉林,2023,历史类,吉林化工大学,460
吉林,2023,历史类,吉林医药学院,477
吉林,2023,历史类,吉林司法警官职业学院,315
吉林,2023,历史类,吉林城市职业技术学院,245
吉林,2023,历史类,吉林外国语大学,407
吉林,2023,历史类,吉林大学,575
吉林,2023,历史类,吉林工业职业技术学院,298
吉林,2023,历史类,吉林工商学院,462
吉林,2023,历史类,吉林工程技术师范学院,476
吉林,2023,历史类,吉林工程职业学院,321
吉林,2023,历史类,吉林师范大学,442
吉林,2023,历史类,吉林师范大学博达学院,230
吉林,2023,历史类,吉林建筑大学,472
吉林,2023,历史类,吉林建筑科技学院,280
吉林,2023,历史类,吉林水利电力职业学院,326
吉林,2023,历史类,吉林电子信息职业技术学院,218
吉林,2023,历史类,吉林科技职业技术学院,241
吉林,2023,历史类,吉林职业技术学院,201
吉林,2023,历史类,吉林警察学院,470
吉林,2023,历史类,吉林财经大学,439
吉林,2023,历史类,吉林通用航空职业技术学院,328
吉林,2023,历史类,吉林铁道职业技术大学,360
吉林,2023,历史类,四平职业大学,296
吉林,2023,历史类,延边大学,406
吉林,2023,历史类,延边职业技术学院,313
吉林,2023,历史类,松原职业技术学院,274
吉林,2023,历史类,梅河口康美职业技术学院,288
吉林,2023,历史类,白城医学高等专科学校,434
吉林,2023,历史类,白城师范学院,464
吉林,2023,历史类,白城职业技术学院,315
吉林,2023,历史类,空军航空大学,544
吉林,2023,历史类,辽源职业技术学院,279
吉林,2023,历史类,通化医药健康职业学院,356
吉林,2023,历史类,通化师范学院,458
吉林,2023,历史类,长春中医药大学,473
吉林,2023,历史类,长春人文学院,404
吉林,2023,历史类,长春信息技术职业学院,262
吉林,2023,历史类,长春健康职业学院,207
吉林,2023,历史类,长春光华学院,257
吉林,2023,历史类,长春医学高等专科学校,409
吉林,2023,历史类,长春医药职业学院,224
吉林,2023,历史类,长春大学,443
吉林,2023,历史类,长春大学旅游学院,273
吉林,2023,历史类,长春工业大学,401
吉林,2023,历史类,长春工业大学人文信息学院,404
吉林,2023,历史类,长春工程学院,399
吉林,2023,历史类,长春师范大学,408
吉林,2023,历史类,长春师范高等专科学校,300
吉林,2023,历史类,长春建筑学院,405
吉林,2023,历史类,长春早期教育职业学院,206
吉林,2023,历史类,长春理工大学,441
吉林,2023,历史类,长春电子科技学院,406
吉林,2023,历史类,长春科技学院,267
吉林,2023,历史类,长春财经学院,409
吉林,2023,历史类,长春金融高等专科学校,227
吉林,2023,历史类,长白山职业技术学院,349
吉林,2023,物理类,东北师范大学,520
吉林,2024,物理类,东北师范大学,510
吉林,2023,物理类,东北电力大学,475
吉林,2024,物理类,东北电力大学,442
吉林,2023,物理类,北华大学,427
吉林,2024,物理类,北华大学,351
吉林,2023,物理类,吉林交通职业技术学院,342
吉林,2024,物理类,吉林交通职业技术学院,340
吉林,2024,物理类,吉林体育学院,419
吉林,2023,物理类,吉林农业大学,437
吉林,2024,物理类,吉林农业大学,411
吉林,2023,物理类,吉林农业科技学院,436
吉林,2024,物理类,吉林农业科技学院,401
吉林,2023,物理类,吉林动画学院,413
吉林,2024,物理类,吉林动画学院,364
吉林,2023,物理类,吉林化工大学,434
吉林,2024,物理类,吉林化工大学,410
吉林,2023,物理类,吉林医药学院,429
吉林,2024,物理类,吉林医药学院,410
吉林,2023,物理类,吉林司法警官职业学院,365
吉林,2024,物理类,吉林司法警官职业学院,331
吉林,2023,物理类,吉林城市职业技术学院,326
吉林,2024,物理类,吉林城市职业技术学院,298
吉林,2023,物理类,吉林外国语大学,397
吉林,2024,物理类,吉林外国语大学,366
吉林,2023,物理类,吉林大学,565
吉林,2024,物理类,吉林大学,554
吉林,2023,物理类,吉林工业职业技术学院,328
吉林,2024,物理类,吉林工业职业技术学院,257
吉林,2023,物理类,吉林工商学院,444
吉林,2024,物理类,吉林工商学院,406
吉林,2023,物理类,吉林工程技术师范学院,444
吉林,2024,物理类,吉林工程技术师范学院,389
吉林,2023,物理类,吉林工程职业学院,361
吉林,2024,物理类,吉林工程职业学院,314
吉林,2023,物理类,吉林师范大学,412
吉林,2024,物理类,吉林师范大学,352
吉林,2023,物理类,吉林师范大学博达学院,374
吉林,2024,物理类,吉林师范大学博达学院,339
吉林,2023,物理类,吉林建筑大学,425
吉林,2024,物理类,吉林建筑大学,396
吉林,2023,物理类,吉林建筑科技学院,256
吉林,2024,物理类,吉林建筑科技学院,348
吉林,2023,物理类,吉林水利电力职业学院,353
吉林,2024,物理类,吉林水利电力职业学院,350
吉林,2023,物理类,吉林电子信息职业技术学院,340
吉林,2024,物理类,吉林电子信息职业技术学院,309
吉林,2024,物理类,吉林省经济管理干部学院,285
吉林,2023,物理类,吉林科技职业技术学院,279
吉林,2024,物理类,吉林科技职业技术学院,243
吉林,2023,物理类,吉林职业技术学院,273
吉林,2024,物理类,吉林职业技术学院,285
吉林,2024,物理类,吉林艺术学院,407
吉林,2023,物理类,吉林警察学院,453
吉林,2024,物理类,吉林警察学院,424
吉林,2023,物理类,吉林财经大学,429
吉林,2024,物理类,吉林财经大学,455
吉林,2023,物理类,吉林通用航空职业技术学院,337
吉林,2024,物理类,吉林通用航空职业技术学院,309
吉林,2023,物理类,吉林铁道职业技术大学,368
吉林,2024,物理类,吉林铁道职业技术大学,349
吉林,2023,物理类,四平职业大学,365
吉林,2024,物理类,四平职业大学,334
吉林,2023,物理类,延边大学,395
吉林,2024,物理类,延边大学,404
吉林,2023,物理类,延边职业技术学院,380
吉林,2024,物理类,延边职业技术学院,316
吉林,2023,物理类,松原职业技术学院,333
吉林,2024,物理类,松原职业技术学院,279
吉林,2023,物理类,梅河口康美职业技术学院,297
吉林,2024,物理类,梅河口康美职业技术学院,345
吉林,2023,物理类,白城医学高等专科学校,427
吉林,2024,物理类,白城医学高等专科学校,386
吉林,2023,物理类,白城师范学院,437
吉林,2024,物理类,白城师范学院,396
吉林,2023,物理类,白城职业技术学院,327
吉林,2024,物理类,白城职业技术学院,334
吉林,2023,物理类,空军航空大学,528
吉林,2024,物理类,空军航空大学,484
吉林,2023,物理类,辽源职业技术学院,259
吉林,2024,物理类,辽源职业技术学院,266
吉林,2023,物理类,通化医药健康职业学院,386
吉林,2024,物理类,通化医药健康职业学院,321
吉林,2023,物理类,通化师范学院,431
吉林,2024,物理类,通化师范学院,400
吉林,2023,物理类,长春中医药大学,451
吉林,2024,物理类,长春中医药大学,419
吉林,2023,物理类,长春人文学院,400
吉林,2024,物理类,长春人文学院,364
吉林,2023,物理类,长春信息技术职业学院,271
吉林,2024,物理类,长春信息技术职业学院,292
吉林,2023,物理类,长春健康职业学院,256
吉林,2024,物理类,长春健康职业学院,272
吉林,2023,物理类,长春光华学院,340
吉林,2024,物理类,长春光华学院,360
吉林,2023,物理类,长春医学高等专科学校,398
吉林,2024,物理类,长春医学高等专科学校,382
吉林,2023,物理类,长春医药职业学院,231
吉林,2024,物理类,长春医药职业学院,215
吉林,2023,物理类,长春大学,440
吉林,2024,物理类,长春大学,404
吉林,2023,物理类,长春大学旅游学院,385
吉林,2024,物理类,长春大学旅游学院,360
吉林,2023,物理类,长春工业大学,387
吉林,2024,物理类,长春工业大学,388
吉林,2023,物理类,长春工业大学人文信息学院,386
吉林,2024,物理类,长春工业大学人文信息学院,362
吉林,2023,物理类,长春工程学院,427
吉林,2024,物理类,长春工程学院,340
吉林,2023,物理类,长春师范大学,458
吉林,2024,物理类,长春师范大学,429
吉林,2023,物理类,长春师范高等专科学校,328
吉林,2024,物理类,长春师范高等专科学校,310
吉林,2023,物理类,长春建筑学院,384
吉林,2024,物理类,长春建筑学院,355
吉林,2024,物理类,长春数字科技职业学院,173
吉林,2023,物理类,长春早期教育职业学院,258
吉林,2024,物理类,长春早期教育职业学院,226
吉林,2024,物理类,长春汽车职业技术大学,363
吉林,2023,物理类,长春理工大学,402
吉林,2024,物理类,长春理工大学,448
吉林,2023,物理类,长春电子科技学院,391
吉林,2024,物理类,长春电子科技学院,360
吉林,2023,物理类,长春科技学院,246
吉林,2024,物理类,长春科技学院,302
吉林,2024,物理类,长春职业技术大学,187
吉林,2023,物理类,长春财经学院,386
吉林,2024,物理类,长春财经学院,356
吉林,2023,物理类,长春金融高等专科学校,343
吉林,2024,物理类,长春金融高等专科学校,314
吉林,2023,物理类,长白山职业技术学院,322
吉林,2024,物理类,长白山职业技术学院,275
四川,2023,历史类,中国民用航空飞行学院,225
四川,2023,历史类,乐山师范学院,466
四川,2023,历史类,乐山职业技术学院,357
四川,2023,历史类,内江卫生与健康职业学院,359
四川,2023,历史类,内江师范学院,450
四川,2023,历史类,内江职业技术学院,342
四川,2023,历史类,南充文化旅游职业学院,276
四川,2023,历史类,南充电影工业职业学院,238
四川,2023,历史类,南充科技职业学院,230
四川,2023,历史类,南充职业技术学院,320
四川,2023,历史类,吉利学院,408
四川,2023,历史类,四川交通职业技术学院,371
四川,2023,历史类,四川传媒学院,297
四川,2023,历史类,四川农业大学,487
四川,2023,历史类,四川华新现代职业学院,232
四川,2023,历史类,四川卫生康复职业学院,382
四川,2023,历史类,四川司法警官职业学院,362
四川,2023,历史类,四川商务职业学院,305
四川,2023,历史类,四川国际标榜职业学院,201
四川,2023,历史类,四川城市职业学院,187
四川,2023,历史类,四川大学,577
四川,2023,历史类,四川大学锦江学院,223
四川,2023,历史类,四川工业科技学院,236
四川,2023,历史类,四川工商学院,447
四川,2023,历史类,四川工商职业技术学院,306
四川,2023,历史类,四川工程职业技术大学,355
四川,2023,历史类,四川师范大学,512
四川,2023,历史类,四川希望汽车职业学院,228
四川,2023,历史类,四川应用技术职业学院,236
四川,2023,历史类,四川建筑职业技术大学,272
四川,2023,历史类,四川托普信息技术职业学院,234
四川,2023,历史类,四川护理职业学院,366
四川,2023,历史类,四川文化产业职业学院,231
四川,2023,历史类,四川文化传媒职业学院,211
四川,2023,历史类,四川文化艺术学院,238
四川,2023,历史类,四川文理学院,464
四川,2023,历史类,四川文轩职业学院,261
四川,2023,历史类,四川旅游学院,468
四川,2023,历史类,四川机电职业技术学院,321
四川,2023,历史类,四川水利职业技术学院,331
四川,2023,历史类,四川汽车职业技术学院,225
四川,2023,历史类,四川现代职业学院,238
四川,2023,历史类,四川电子机械职业技术学院,219
四川,2023,历史类,四川电影电视学院,318
四川,2023,历史类,四川科技职业学院,223
四川,2023,历史类,四川职业技术学院,337
四川,2023,历史类,四川航天职业技术学院,352
四川,2023,历史类,四川西南航空职业学院,202
四川,2023,历史类,四川警察学院,485
四川,2023,历史类,四川轻化工大学,491
四川,2023,历史类,四川铁道职业学院,445
四川,2023,历史类,四川长江职业学院,226
